Serial,ClientName,DBA,Active_on_OEMAcc
7829,CARGET SUPERCENTRE,,0
7830,102148228 SASKATCHEWAN LTD.,PRINCE ALBERT TOYOTA,0
7831,MEIDL MOTORS PARTNERSHIP,MEIDL HONDA,1
7832,MAINWAY MOTORS (2009) INC.,MAINWAY MAZDA,0
7833,OAKWOOD MOTORS INC.,OAKWOOD NISSAN/INFINITI SASKATOON,0
7834,RM MOTORS INC.,CARLTON HONDA,1
7835,ECHO VALLEY MOTOR PRODUCTS LTD.,,0
7836,SELKIRK CDJR LTD.,SELKIRK CHRYSLER,0
7837,1000563306 ONTARIO LTD,,0
7838,10033638 MB,,0
7839,7291401,,0
7840,AUTO OUTLET INC,,0
7841,6880089,,0
7842,Prairie Auto Group,,0
7843,CYPRESS MOTORS (S.C.),,0
7846,GO RV SASKATOON,,0
7847,CANADAONE DEALER SERVICES LTD.,,0
7848,CENTENNIAL FORD SALES LTD.,,0
7849,SCOUTY BEAR HOLDINGS INC.,LAKELAND KIA,0
7850,THOMPSON FORD SALES LTD.,,0
7851,OLYMPIC LEASING CORPORATION,,0
7852,M. AUTO GROUP MAPLE CREEK LTD.,MURRAY CHEVROLET BUICK GMC MAPLE CREEK,0
7853,OLYMPIC MOTORS (SK) I CORPORATION,AUTO GALLERY SUBARU,0
7854,ESTERHAZY FORD SALES LTD,,0
7855,OLYMPIC MOTORS (SK) V CORPORATION,COURTESY COLLISION CENTRE,0
7856,OLYMPIC MOTORS (SK) VI CORPORATION,OLYMPIC SUPER CENTER,0
7857,O'NEILL MOTORS CLARENVILLE LIMITED,WHITECAP CHRYSLER JEEP DODGE RAM CLARENVILLE,0
7858,O'NEILL MOTORS CLARENVILLE LIMITED,WHITECAP CHRYSLER JEEP DODGE RAM BURIN,0
7862,TWIN CHEVROLET BUICK GMC LTD.,TWIN MOTORS GM,0
7863,3968937 MANITOBA LTD,GERRY GORDON'S MAZDA,0
7865,SG AUTO GROUP,,0
7866,764671 NB Inc,West Kent Steamers Hockey Club,0
7900,O'REGAN MOTORS LIMITED,HALIFAX LEASING,0
7901,O'REGAN'S COLLISION CENTRE,,0
7902,ROADSPORT FREDERICTON INC.,RIVERVIEW HONDA,0
7903,RAE'S TRAILER & SPORTS CENTER LTD,,0
7904,SOUTH SHORE EXPRESS,,0
7905,3342691 NOVA SCOTIA LIMITED,BELLIVEAU MOTORS - DIGBY,0
7906,O'REGAN K-H LIMITED,O'REGAN'S KIA DARTMOUTH,0
7907,O'REGAN K-H LIMITED,O'REGAN'S KIA HALIFAX,0
7908,O'REGAN K-H LIMITED,O'REGAN'S VEHICLE PROCESSING CENTER,0
7909,Rae's Trailer & Sports Center Ltd (Accounting),,0
8101,MIKE BURKART FORD INC.,,0
8102,FREESE MOTORS INC.,,0
8106,Clear Automotive Group LLC,,0
8107,MCMINNVILLE CDJRM LLC,MCMINNVILLE CHRYSLER DODGE JEEP RAM MAZDA,0
8108,CAMBRIDGE TRUCK INC.,,0
8110,PELTIER LONGVIEW INC.,PELTIER KIA LONGVIEW,0
8111,PELTIER ENTERPRISES INC.,PELTIER NISSAN,0
8112,PELTIER SUBARU INC.,,0
8113,PELTIER CHEVROLET INC.,,0
8114,PELTIER TYLER INC.,PELTIER KIA TYLER,0
8115,BEECHMONT MOTORS AR,ALFA ROMEO OF CINCINNATI,0
8117,WOLFE USA INC.,WOLFE OF FORT BENTON,0
8118,Camco Wheel & Axle Inc.,Camco Wheel & Axle,0
8120,PAYNE RIO GRANDE CITY LLC,PAYNE RIO GRANDE CITY LLC,0
8121,Payne Dealer Group Management CO IN,Payne Dealer Group Management CO IN,0
8122,Payne Management Corp,Payne Management Corp,0
8123,Payne Pharr Collision LLC,Budget Rent A Car of the Rio Grande Valley,0
8124,Payne Collision Center Inc,Payne Collision Center Inc,0
8125,Payne Imports INC,Payne Collision Center of Pharr,0
8126,LAST STAND LLC,RANCHLAND FORD,0
8127,NISSAN MOTOR CORP. IN GUAM,NISSAN GUAM,0
8129,XYZ Motors LLC,Byron Center Motors,0
8130,SCHMIT BROS. DODGE INC.,SCHMIT BROS. CHRYSLER DODGE JEEP RAM,0
8131,SCHMIT BROS. AUTO INC.,SCHMIT BROS AUTOMOTIVE,0
8132,WANA ENGINE CENTER INC,WANA RV,0
8133,Nissan Rent-A-Car (Guam) Inc.,Nissan Rent-a-Car Guam,0
8135,MCCARTY CAPITAL GROUP LLC,WHARTON FORD,0
8136,GAMBLIN LLC,ART GAMBLIN MOTORS,0
8137,Weld County Garage Inc.,Weld County Garage Inc.,0
8138,ETATSOM LLC,PINEGAR HONDA,0
8140,PELTIER LONGVIEW II INC.,PELTIER FORD,0
8141,LAKE VIEW FORD INC.,,0
8142,GREENVILLE AUTO INC.,CHRYSLER DODGE JEEP RAM OF GREENVILLE,0
8143,DEAN INC.,DEAN HONDA,0
8144,BREWSTER FORD SALES INC.,,0
8145,BILL VOLZ'S WESTCHESTER AUTO CORP.,BILL VOLZ'S WESTCHESTER CHRYSLER,0
8146,MEADOWLAND GMC INC.,MEADOWLAND GMC,0
8147,FBS AUTOMOTIVE INC.,THE FARICY BOYS AUTOMOTIVE,0
8148,OWEN FARICY MOTOR COMPANY,THE FARICY BOYS JEEP,0
8149,FBF LLC,THE FARICY BOYS FORD,0
8150,CHARLES CLARK CHEVROLET CO.,,0
8151,CLARK-KNAPP MOTOR COMPANY L.C.,CLARK-KNAPP HONDA,0
8152,GLENBROOK DODGE INC.,GLENBROOK HYUNDAI,0
8153,WHITLEY COUNTY CHEVROLET LLC,CITY CHEVROLET,0
8154,CITY FORD LLC,,0
8155,GLENBROOK DODGE INC.,GLENBROOK DODGE CHRYSLER JEEP RAM,0
8156,GAWI LLC,WARSAW GMC,0
8157,GASBI LLC,MICHIANA CHRYSLER DODGE JEEP RAM,0
8158,MNW LLC,MERCEDES-BENZ OF FORT WAYNE,0
8159,MONEY FORD INC,,0
8160,SERRA TRAVERSE CITY M HOLDING COMPANY LLC,SERRA HOLDING TCM,0
8161,SERRA TRAVERSE CITY M HOLDING COMPANY LLC,SERRA TC BUICK GMC,0
8162,SERRA TRAVERSE CITY M HOLDING COMPANY LLC,SERRA TC BUICK GMC (BODY AND PAINT CENTER),0
8163,SERRA TRAVERSE CITY M HOLDING COMPANY LLC,SERRA TC BUICK GMC (BRAKE & ALIGNMENT PLUS+ AUTO CARE CENTER),0
8164,SERRA TRAVERSE CITY M HOLDING COMPANY LLC,SERRA TC BUICK GMC (USED CAR TECH CENTER),0
8165,SERRA TRAVERSE CITY M HOLDING COMPANY LLC,SERRA TC CHRYSLER DODGE JEEP RAM,0
8166,SERRA TRAVERSE CITY M HOLDING COMPANY LLC,SERRA TC HYUNDAI,0
8167,SERRA KALKASKA AUTOMOTIVE LLC,SERRA KALKASKA,0
8168,SERRA GAYLORD AUTOMOTIVE LLC,SERRA GAYLORD,0
8169,Duff Auto Sales Inc.,Duff Outdoor Equipment,0
8171,BELL MOTORS INC,BELL FORD FLEET CENTER,0
8172,BELL MOTORS INC,BELL FORD,0
8173,WRAY FORD INC.,,0
8174,MEADOWLAND OF CARMEL INC.,MEADOWLAND OF CARMEL,0
8175,VCI - MANHEIM PENNSYLVANIA,,0
8176,HACIENDA AUTOMOTIVE LLC,HACIENDA NISSAN,0
8177,HACIENDA FORD OF KINGSVILLE LLC,,0
8178,VCI - CORPORATE - REMOTE USERS,,0
8179,VCI - ADESA GOLDEN GATE,,0
8180,VCI - MANHEIM DALLAS-FORT WORTH,,0
8181,VCI - DEALERS AUTO AUCTION,,0
8182,VCI - MANHEIM CENTRAL FLORIDA,,0
8183,VCI - ADESA BOSTON,,0
8184,VCI - MANHEIM ATLANTA,,0
8185,VCI - MANHEIM CHICAGO,,0
8187,VCCI - OPENLANE VANCOUVER,,0
8188,VCCI - OPENLANE TORONTO,,0
8189,VCCI - OPENLANE MONTREAL,,0
8190,VCI - MANHEIM SEATTLE,,0
8191,VCI - MANHEIM RIVERSIDE,,0
8192,VCI - ADESA WASHINGTON DC,,0
8193,VCI - MANHEIM NEW JERSEY,,0
8194,INTER PACIFIC MOTORS INC.,ORCHID ISLE AUTO CENTER,0
8195,ORCHID ISLE KONA,,0
8196,NASSCO LIMITED,,0
8197,COLLIER FORD INC.,,0
8198,VCI - PENNSYVANIA BUY BACK CENTER,,0
8199,VCI - RIVERSIDE BUYBACK CENTER,,0
8200,24/7 PARTNERS LLC,HYUNDAI OF SANTA MARIA,0
8201,YP AUTOMOTIVE INC.,GMC OF RIVERFRONT PARK,0
8202,COURTESY MOTORS INC.,COURTESY CHRYSLER DODGE JEEP RAM,0
8203,COMPETITION IMPORTS INC.,COMPETITION BMW OF SMITHTOWN,0
8205,COMPETITION MICROCARS LLC,COMPETITION SUBARU OF SMITHTOWN,0
8206,COMPETITION GEN INC.,GENESIS OF SMITHTOWN,0
8208,SUTLIFF SATURN INC.,SUTLIFF VOLKSWAGEN,0
8209,JOSWIAK MOTORS INC.,SOUTHERN MICHIGAN RV,0
8210,YODER CHEVROLET LLC,YODER CHEVROLET,0
8212,Yoder Chevrolet LLC,Yoder Chevrolet Fleet,0
8213,TRI-COUNTY FORD L.C.,,0
8214,R & T Leasing LLC,,0
8215,CREECH HOLDINGS INC,CREECH AUTO SALES,0
8244,RUIDOSO FORD LINCOLN INC.,,0
8245,THOMPSON CHEVROLET,,0
8246,AUTOSMART LLC,AUTOSMART CHEVROLET,0
8247,AUTOSMART LLC,AUTOSMART DEFIANCE,0
8248,AUTOSMART LLC,AUTOSMART LIMA,0
8249,AUTOSMART LLC,AUTOSMART FLEET,0
8250,BRADEN CGMC LLC,BRADEN CADILLAC & BRADEN GMC,0
8251,RORRER AUTOMOTIVE LLC,HOMETOWN CHEVROLET,0
8252,CAR CITY COMSTOCK PARK,,0
8254,HAGGERTY BUICK GMC INC.,,0
8255,JERRY HAGGERTY CHEVROLET INC.,,0
8256,Go Mobility Inc.,,0
8257,HAGGERTY FORD INC.,,0
8258,SERRA TRAVERSE CITY TOY L.L.C.,SERRA TOYOTA OF TRAVERSE CITY,0
8259,SERRA TRAVERSE CITY L.L.C.,SERRA TRAVERSE CITY,0
8263,Glenbrook Credit Acceptance Corporation (GCAC),,0
8264,DON AADSEN AUTOMOTIVE LLC,DON AADSEN CHEVROLET & CDJR,0
8265,MOTOR HUB AUTOMOTIVE TRURO INC,MOTOR HUB MITSUBISHI,0
8266,CROWN MOTOR COMPANY INC,CROWN INEOS GRENADIER DUBLIN,0
8271,IRONTON AUTOMOTIVE LLC,IRONTON AUTO,0
8272,ODOM CHEVROLET INC.,,0
8274,OLYMPIC MOTORS (SD) I CORPORATION,CAPITAL CITY FORD TOYOTA,0
8275,OLYMPIC MOTORS (SD) II CORPORATION,OLYMPIC CHEVROLET BUICK,0
8281,CLINT NEWELL AUTO GROUP,,0
8285,BUCKEYE AUTO SALES LLC,FAIRFIELD TRUCKS,0
8286,HOFLANDER FORD INC.,,0
8287,NEIGHBORS AUTO INC.,NEIGHBORS CHEVROLET,0
8292,RPM PERFORMANCE LLC,,0
8297,AUTOFARM MOBILITY LLC,,0
8300,TUBBS BROTHERS INC,,0
8301,TUBBS BROTHERS INC,BENNETT POWERSPORTS,0
8302,BITTERROOT BROKERAGE INC.,,0
8303,WOLFE USA LTD.,,0
8304,WOLFE USA INC.,,0
8305,WOLFE DEALERSHIP PROPERTIES USA LLC,,0
8306,KHOURY MIT OF AMARILLO LLC,AMARILLO MITSUBISHI,0
8307,YODA HOLDINGS LLC,,0
8335,HACIENDA QUICKLANE LLC,,0
8337,TBD,GRAFF CHEVROLET OF CHESTERTON,0
8338,TBD,GRAFF KIA OF CHESTERTON,0
8339,TBD,GRAFF CHEVROLET GMC OF MICHIGAN CITY,0
8340,TBD,GRAFF FORD OF CHESTERTON,0
8341,TBD,GRAFF TOYOTA OF CHESTERTON,0
8350,MARKQUART RV COLUMBUS LLC,MARKQUART RV - COLUMBUS,0
8354,MARKQUART NORTH COUNTRY RV LLC,NORTH COUNTRY RV,0
8356,VCI - MANHEIM OHIO,,0
8360,EVERGREEN AUTO GROUP LLC,MUSTANG COUNTRY CHEVROLET,0
8361,Sutliff Saturn Inc.,Sutliff Parts Depot,0
8366,VCI - MANHEIM CENTRAL-FLORIDA BUYBACK,,0
8367,VCI - MANHEIM NEW JERSEY BUYBACK,,0
8389,IMLAY CITY CDJR INC,IMLAY CITY CHRYSLER DODGE JEEP RAM,0
